3.296761449764548502e+02
2.008838986718906199e+02
3.100513534172393975e+02
1.676179551343724938e+02
7.876947174911470029e+01
1.014720018172898222e+02
1.269208048831635409e+02
4.600000000000000000e+01
9.470000000000000000e+02
4.692000000000000000e+03
1.175100000000000000e+04
2.100700000000000000e+04
3.066800000000000000e+04
4.098600000000000000e+04
5.067500000000000000e+04
6.007500000000000000e+04
6.895600000000000000e+04
7.620200000000000000e+04
1.752360000000000000e+05
2.000360000000000000e+05
2.095440000000000000e+05
2.031230000000000000e+05
1.836970000000000000e+05
1.469010000000000000e+05
1.098510000000000000e+05
8.205800000000000000e+04
1.035820000000000000e+05
5.667900000000000000e+04
6.405300000000000000e+04
3.014500000000000000e+04
1.783700000000000000e+04
1.170700000000000000e+04
1.240466225097764763e+01
4.695479553080503621e+01
1.466149557334507847e+01
1.053559160250294156e+02
2.113317511946635818e+02
2.961186522447985112e+02
3.259193742115713235e+02
3.517527285630370102e+02
4.323295011929033649e+02
4.545530318555208282e+02
5.231325562757760963e+02
4.443252287121624704e+02
9.120091219097581643e+02
9.322132765228409426e+02
9.271714556805449092e+02
7.356242541616110202e+02
8.072572152817735969e+02
6.508525242457495779e+02
6.244676732324423938e+02
5.781194247993105364e+02
9.135754356968815273e+02
7.925687841006636063e+02
1.141195775777631070e+03
5.768214683936694200e+02
3.211247713515159035e+02
2.390820633293689639e+02
2.183485550212270994e+02
1.332605356524219644e+02
2.479450462602513880e+02
9.711577405485428471e+01
4.766285560082151562e+01
5.464543467591456505e+01
5.629311178304666186e+01
5.200000000000000000e+01
9.280000000000000000e+02
3.747000000000000000e+03
7.782000000000000000e+03
1.239900000000000000e+04
1.730500000000000000e+04
2.229500000000000000e+04
2.687200000000000000e+04
3.066600000000000000e+04
3.348600000000000000e+04
3.671900000000000000e+04
8.191600000000000000e+04
9.074100000000000000e+04
9.390100000000000000e+04
8.996200000000000000e+04
7.835800000000000000e+04
6.053800000000000000e+04
4.479300000000000000e+04
3.306100000000000000e+04
4.002300000000000000e+04
2.086200000000000000e+04
2.354600000000000000e+04
1.087200000000000000e+04
6.439000000000000000e+03
3.905000000000000000e+03
1.473268181799236665e+01
1.701744123078685433e+01
3.573443431819586635e+01
1.007178670308725117e+02
1.526185803889912620e+02
1.739067475188530523e+02
2.134613792431663057e+02
2.166458651975200667e+02
3.050237258583561584e+02
2.700307555597008786e+02
2.923487121978905066e+02
2.429626079417251390e+02
4.914030072544928771e+02
5.139289284715445092e+02
4.793362920570083361e+02
4.488059935611158835e+02
4.075326595675093131e+02
4.133938041410287951e+02
2.663800581229128852e+02
2.947107717688443813e+02
4.503725356435753611e+02
3.421251488231847020e+02
5.786866704450250154e+02
2.751265266150783759e+02
1.467942779719909652e+02
8.676355389584819022e+01
