1.647553980243195838e+03,5.303100099038399549e+02,7.535359047963877401e+02,3.860058731937830885e+02,1.403421206680727096e+02,2.399871189738338160e+02,3.383558371449043420e+02,1.228647890725623881e+02,2.109429530480211724e+03,9.925811042117862598e+03,2.639919366180841462e+04,4.684795558964533120e+04,6.939425550239105360e+04,9.273101974360880558e+04,1.145514035482113832e+05,1.354166246408798324e+05,1.549944223030184803e+05,1.734683218410383852e+05,3.999213114629710908e+05,4.513521250168860424e+05,4.673368259713848820e+05,4.455861300380726461e+05,3.956486994603554485e+05,3.108466820208622376e+05,2.278909838390256919e+05,1.665295498386938707e+05,2.084702146688280336e+05,1.129845833531402750e+05,1.323655717512677074e+05,6.019515221907733212e+04,3.373116029085520131e+04,2.103828742920420336e+04,6.625038707934995941e+00,3.377176903231019622e+01,9.406258663404886988e+01,1.564468454781910793e+02,2.914480343822847317e+02,4.625382272602647618e+02,6.099397059008043698e+02,6.968376544107828749e+02,7.858514594673906686e+02,8.708216657296578660e+02,8.904455010975409550e+02,9.868948004098382398e+02,1.930303963915431268e+03,1.966010981028583728e+03,1.798697386533985991e+03,1.658504794478847543e+03,1.615180399707086735e+03,1.440860257216356558e+03,1.254786080193867974e+03,1.111033360109310479e+03,1.781089279982071503e+03,1.306750145613113773e+03,1.992129131986460607e+03,9.887891939926344094e+02,5.467516000808905119e+02,4.347959368095636705e+02,6.620898442899043630e+02,2.860252782805887932e+02,4.028691012902700095e+02,2.352310350814716458e+02,1.084725651907844508e+02,2.355312290111108098e+02,1.809083820369965849e+02,1.215148138021403668e+02,1.541113424558291854e+03,5.570077546023159812e+03,1.104594487685487547e+04,1.742062624410782155e+04,2.463322351009058548e+04,3.173600248282161192e+04,3.803953998347338347e+04,4.238972803103111801e+04,4.725600326520523959e+04,5.126992802475886856e+04,1.148727656892659143e+05,1.230202334871350467e+05,1.220873054629046674e+05,1.112725909386994608e+05,9.216304215600849420e+04,6.811345005991254584e+04,4.947826135811598942e+04,3.532009950219112216e+04,4.483315266712394077e+04,2.596498602943770675e+04,3.495466993074603670e+04,1.835152878188773320e+04,1.082535814699673210e+04,6.445086620819923155e+03,2.261377201038738072e+00,1.767144896575911162e+01,5.224747360662678375e+01,7.420777637680031091e+01,1.270956852202817089e+02,1.813801524118792940e+02,2.461154133122684584e+02,2.590464949557843397e+02,3.276548784822183507e+02,3.451796223211866845e+02,3.263174808195324772e+02,3.432090841817013143e+02,7.373497971063188743e+02,7.338127173726497858e+02,6.294766749187664345e+02,5.417953604615603354e+02,4.549135582207100583e+02,4.224599689947601746e+02,4.194747553838182625e+02,3.629287853425612980e+02,5.724086260764922827e+02,4.297641951411884520e+02,6.494949626958301678e+02,3.392395059603636014e+02,1.777432812105868720e+02,1.450511065229459007e+02
5.303100099038399549e+02,7.286234503896171191e+02,5.213776978773664723e+02,2.657984427006465467e+02,8.907972936976790379e+01,1.542259526711142144e+02,2.455514577034939521e+02,8.218071694297536567e+01,1.413008546174351295e+03,6.698640524817906226e+03,1.793482349699723636e+04,3.197241646359289734e+04,4.747309476638538763e+04,6.356551437731339684e+04,7.854090148062749358e+04,9.279256511843181215e+04,1.063090116042167210e+05,1.189118324089976231e+05,2.744860185937017086e+05,3.102161648427363834e+05,3.218120945485657430e+05,3.075465558500973275e+05,2.737510790780407260e+05,2.154929598181753245e+05,1.582644173904440831e+05,1.157540669470085704e+05,1.450456469194421952e+05,7.858616503399926296e+04,9.162598261547903530e+04,4.152044857117862557e+04,2.328524859228711648e+04,1.451826761236909806e+04,3.542634164706617739e+00,3.516609841326529562e+01,6.257408118333176361e+01,1.291417902307161967e+02,2.126890411384902109e+02,3.323367514313922015e+02,4.253370649090293796e+02,5.209289949502586978e+02,5.767126707221455035e+02,5.867339142450836107e+02,6.491155865719945268e+02,7.084971448531634906e+02,1.334655014623562920e+03,1.363072626633903155e+03,1.260385216047660379e+03,1.129695331900170913e+03,1.080679711231779265e+03,9.356599800244823655e+02,8.846026454560261527e+02,7.311342680378786554e+02,1.167153942924719559e+03,8.962456940226639972e+02,1.252793318579925653e+03,6.257995990728926472e+02,3.511556628656911130e+02,2.849118925446174444e+02,4.345046357184456269e+02,2.078732890313610540e+02,2.784601953325696400e+02,1.652957623722571441e+02,7.543780477148156649e+01,1.615731380670507917e+02,1.260269738633978704e+02,8.008103169545621824e+01,1.065610023669679777e+03,3.816592100195151943e+03,7.560676924435579167e+03,1.191787440391705786e+04,1.688555849917120213e+04,2.171614736176806764e+04,2.597511330283278585e+04,2.904627863898492797e+04,3.230861147753792466e+04,3.507250346154080034e+04,7.853892506468833017e+04,8.437380357065278804e+04,8.361230378156367806e+04,7.646125707847189915e+04,6.335196348515893624e+04,4.702119552522698359e+04,3.416799607581405871e+04,2.445355526624419872e+04,3.099326185218603496e+04,1.793979309451308654e+04,2.411270954542151958e+04,1.263619802716553750e+04,7.409547274990552069e+03,4.471960738574484822e+03,3.171048122361322719e+00,1.186869360870075418e+01,4.396847795308144669e+01,5.836989905649598143e+01,1.091366845143505202e+02,1.507438829967015579e+02,1.769531217544668777e+02,1.851518479557143451e+02,2.517191451650127760e+02,2.584465713930335369e+02,2.122013707145007118e+02,2.390451600786128097e+02,5.255083478966679422e+02,5.122436623975513612e+02,4.349700570802885977e+02,3.382237562572823322e+02,3.173299122134352501e+02,2.943021539184495623e+02,2.612193065057177819e+02,2.511865081739139498e+02,3.649013272151685783e+02,2.690390043369028490e+02,4.056154555695980548e+02,2.096429314879203787e+02,1.123058307658792216e+02,8.325598594439030364e+01
7.535359047963877401e+02,5.213776978773664723e+02,1.310646328236336331e+03,4.039822224095229330e+02,1.537139295348043788e+02,2.623433514410041312e+02,3.589602347924113701e+02,1.164732723482186287e+02,2.050121170451794114e+03,9.709010338181062252e+03,2.607543908641930830e+04,4.658879769339173799e+04,6.928894391546718543e+04,9.279568401898212323e+04,1.148508926232078666e+05,1.360513174087653169e+05,1.559290598239005194e+05,1.745796869730748585e+05,4.034696691955148708e+05,4.575826316569604096e+05,4.763268536995719769e+05,4.574830971238290658e+05,4.091398337587396963e+05,3.240929675355606014e+05,2.392542118148437003e+05,1.758994164628032595e+05,2.218408087064050196e+05,1.206172781325525430e+05,1.395310137308098201e+05,6.253583819792118447e+04,3.486062220786477701e+04,2.176716390016249352e+04,7.663904627908783240e+00,3.789933003763677988e+01,7.629336597598444314e+01,1.538427238869767564e+02,2.709538940385446608e+02,4.266855066392025151e+02,5.671438299201927293e+02,6.774309473200585217e+02,7.316765966458669936e+02,8.369590590685568259e+02,8.858327537080328966e+02,9.215167483659971595e+02,1.911170349885970381e+03,1.920087555392090735e+03,1.776785231919833677e+03,1.655142084081068106e+03,1.608771627343467571e+03,1.520453117423667891e+03,1.285889539293609687e+03,1.162452682041277285e+03,1.899955537517965695e+03,1.406476069969980927e+03,2.191494925172642525e+03,1.079739803664523151e+03,6.091134885898960647e+02,4.709476073207455329e+02,6.120099558888667843e+02,2.816973464849481843e+02,4.213309423371622415e+02,2.440642361512654190e+02,1.190598763149254751e+02,2.531110996087699050e+02,1.892974140402079399e+02,1.131460539154705316e+02,1.471672204434536525e+03,5.359097668475019418e+03,1.066861022376338587e+04,1.688451504400203339e+04,2.390910840922922580e+04,3.095925029992526834e+04,3.714033442207502230e+04,4.138254240011030197e+04,4.614271902387856971e+04,5.004467469399737456e+04,1.123572217716247396e+05,1.209502686468463216e+05,1.208213899692228297e+05,1.110562487011749763e+05,9.294775163125080871e+04,6.965350952270595008e+04,5.107875881849545112e+04,3.675979441954822687e+04,4.708709704193751531e+04,2.736244322862409899e+04,3.633073618184646330e+04,1.876914191599112382e+04,1.104464325781461048e+04,6.576642000274167003e+03,1.152995088706325388e+00,1.203895817158576875e+01,4.429423455336485915e+01,6.278578268505308557e+01,1.090239651502140532e+02,1.552218503633563103e+02,2.195768942271187711e+02,2.415882309753897630e+02,2.866434980727286757e+02,3.168280091688824882e+02,3.248022785311956682e+02,3.232464292871148359e+02,6.718129609825575699e+02,6.812698198497047315e+02,5.998105149608456941e+02,5.480892406632762004e+02,4.558511983773803422e+02,4.040035666706667143e+02,4.371438264641068372e+02,3.637203150288912070e+02,5.963776488916619201e+02,4.756208501707114920e+02,7.067297063545569245e+02,3.755485343843952251e+02,1.803589890617636797e+02,1.637570523975106482e+02
3.860058731937830885e+02,2.657984427006465467e+02,4.039822224095229330e+02,5.281393742024833955e+02,8.895428995202252054e+01,1.509462379293436527e+02,1.963136609248992670e+02,4.792772121141315722e+01,8.945518506361411255e+02,4.333737900630865624e+03,1.183170252875518054e+04,2.128969060533216179e+04,3.183241623903070649e+04,4.285820562926644925e+04,5.323760121661168523e+04,6.324084622037123336e+04,7.261383656121883541e+04,8.138852649981803552e+04,1.887051045399476134e+05,2.154826423914870538e+05,2.263038479051413888e+05,2.199907421206957952e+05,1.997881421895316744e+05,1.613299720009618904e+05,1.211398988211098622e+05,9.042676254801657342e+04,1.164364390346918954e+05,6.402588989376150130e+04,7.235448002955118136e+04,3.117080960342032995e+04,1.715747474439564394e+04,1.070813271654419077e+04,4.067292183276376427e+00,1.624200405642512735e+01,3.219687085836120133e+01,6.697146656831952782e+01,1.238700517429374486e+02,2.005777301130892738e+02,2.617740278097915052e+02,3.161146552002826979e+02,3.357823540599426906e+02,3.905096786837981995e+02,4.083660846571798402e+02,4.284396957766851983e+02,8.868802779685863698e+02,8.948661940923167322e+02,8.291801747769553685e+02,7.981855671173279916e+02,7.678331191815466354e+02,7.447035142689435361e+02,6.327225883161477213e+02,5.987126215021845610e+02,9.945912709841052219e+02,7.481878828109277038e+02,1.139360114679106118e+03,5.326261958432028223e+02,3.030236935476939948e+02,2.350198925386588087e+02,3.085574925276567342e+02,1.424180051878543622e+02,2.122031491243358516e+02,1.328897712775984132e+02,6.554734342233146549e+01,1.379323493413436097e+02,1.013281620506145799e+02,4.635864886671289042e+01,6.260169650366739234e+02,2.318364724483817554e+03,4.659035597496596893e+03,7.388218153060539407e+03,1.049681242642595862e+04,1.369745941993326778e+04,1.650836145308761479e+04,1.839670988892319292e+04,2.051547043439980916e+04,2.221680987247263693e+04,4.996576136412510823e+04,5.428659332475413976e+04,5.493150623220722628e+04,5.141522137552036293e+04,4.411488211756896635e+04,3.395337659707273997e+04,2.556481007234356730e+04,1.877488700675569635e+04,2.470941356339874983e+04,1.454718122118893916e+04,1.864090024603459096e+04,9.230112155597222227e+03,5.367259728913913932e+03,3.185103350263462744e+03,1.528618143596050805e-01,5.036618131598334713e+00,1.903301133448249161e+01,2.694735340448037064e+01,4.511085983399223664e+01,6.827224344117043131e+01,9.880579200606862855e+01,1.077243370227627253e+02,1.267213946411243910e+02,1.413415962750304971e+02,1.483993172533863287e+02,1.399464330979975557e+02,2.976449694132743389e+02,3.080017680594353351e+02,2.746380988005095674e+02,2.486862086183811869e+02,2.095313791757914430e+02,1.947142113230346467e+02,2.110661163246287515e+02,1.798923960321035054e+02,3.082272608616738125e+02,2.472232878335231590e+02,3.549126189387813497e+02,1.781597997755076221e+02,8.854228517992908110e+01,8.149698524960162160e+01
1.403421206680727096e+02,8.907972936976790379e+01,1.537139295348043788e+02,8.895428995202252054e+01,1.996620499331011729e+02,8.180529088104182733e+01,7.392048036798416888e+01,1.174807439862530956e+01,2.667211790941030358e+02,1.291931944516321892e+03,3.603106974039981196e+03,6.415088889697517516e+03,9.660616338292085857e+03,1.301829461489533605e+04,1.626903551870396768e+04,1.954057853047681056e+04,2.243960670316522010e+04,2.527788190964801106e+04,5.868739578191421606e+04,6.761343229078767763e+04,7.140762017053704767e+04,7.040459005719442212e+04,6.521125187748581084e+04,5.457673153348774940e+04,4.248068204049595806e+04,3.306966842693234503e+04,4.539760462037336401e+04,2.639405485338054132e+04,2.952251969800559527e+04,1.169128466127436150e+04,6.137652537687012227e+03,3.814805809839721860e+03,2.196332623160308639e+00,-3.971620186995880708e+00,4.952237118260277349e+00,2.953126241220990877e+00,2.515138651631292177e+01,4.072317282621326484e+01,6.767806043115918158e+01,6.562249125096761304e+01,6.262223039441793304e+01,1.135815261499110278e+02,1.029135254010639215e+02,9.600538268169843548e+01,2.579219117247950521e+02,2.459237391335239238e+02,2.348324033973214569e+02,2.543322927729940375e+02,2.598291545020225044e+02,2.943010397893626759e+02,2.092369859986827976e+02,2.496036960176560626e+02,4.527962935480589977e+02,3.463185353656155598e+02,5.907224222229134512e+02,2.433144314255113159e+02,1.362310827754456284e+02,9.949202645245294718e+01,1.149815509536797720e+02,5.006772252740049112e+01,8.143778119288514006e+01,5.094127504085810898e+01,2.913037357959742479e+01,6.125550981842347653e+01,4.308366755452488661e+01,1.370887621880307172e+01,1.365360831321829096e+02,5.770517088592397386e+02,1.220022209264622006e+03,1.938589686681789317e+03,2.743449924049792116e+03,3.729763749493256000e+03,4.608434351095569582e+03,5.011645447953989787e+03,5.678799009272937838e+03,6.102186880148178716e+03,1.386882169615705425e+04,1.506825315172697992e+04,1.575863783356000386e+04,1.503880930582990732e+04,1.355975539995634608e+04,1.092828300618331195e+04,8.738632872947764554e+03,6.758349101916261134e+03,9.816073537683172617e+03,6.155914092617053029e+03,7.589810563514985006e+03,3.338718524227821490e+03,1.903755158801416428e+03,1.051012210641670663e+03,-1.662184671817943382e+00,-9.224759995941665958e-01,-1.577703562108961344e-01,-1.887410727810561406e+00,-4.210936457647800779e+00,-2.792843691687549423e+00,1.800683612474912465e+01,2.242145389986632509e+01,1.497716779795077358e+01,2.277082492053334306e+01,4.892067147744184297e+01,3.460757628843010281e+01,6.817257238655355422e+01,8.042945527407390216e+01,7.685074831626826608e+01,9.925000501744415260e+01,5.449690687766737796e+01,5.541182967886139465e+01,9.443490674535622986e+01,6.438029357187258483e+01,1.498372345155131882e+02,1.299594374617133781e+02,1.829942943227650289e+02,8.116278841901504393e+01,3.926785208364007218e+01,4.389280883722113202e+01
2.399871189738338160e+02,1.542259526711142144e+02,2.623433514410041312e+02,1.509462379293436527e+02,8.180529088104182733e+01,5.244123221465389406e+02,2.237080223277294806e+02,1.740422509799323336e+01,4.399910967557011077e+02,2.198934491835403605e+03,6.133947586847778439e+03,1.098778591814012907e+04,1.645734528359008618e+04,2.211809418227303104e+04,2.755436211737900885e+04,3.330802849178301403e+04,3.849422604013321688e+04,4.369848064468447410e+04,1.019938332750411500e+05,1.171437978879594884e+05,1.217304310307236010e+05,1.177134000626086199e+05,1.064587144377468358e+05,8.675646562146498763e+04,6.614203989419077698e+04,5.048053692935012805e+04,6.856607176026556408e+04,4.036459333613810304e+04,4.862559063250029430e+04,2.187754595195426373e+04,1.262065896397622782e+04,8.626552119032974588e+03,2.475531103962627988e+00,-9.020517958534410852e-01,9.878323170373763062e+00,7.551137722646521055e+00,3.749137442001954668e+01,6.205101100096983657e+01,1.226605769432169524e+02,1.106836753235525919e+02,1.072524870898635783e+02,1.865169996783861563e+02,1.867588890793053054e+02,1.633250222813480548e+02,4.588544301274918098e+02,4.448568727265803773e+02,4.223218648046942008e+02,4.290758503251196885e+02,4.591503816970629259e+02,5.129787614965255216e+02,3.734007061220296464e+02,4.039210723934843372e+02,7.385619295537170501e+02,5.651470048841185871e+02,1.067945678585115274e+03,5.338826692393978419e+02,3.231098245806008435e+02,2.570547050883627094e+02,2.093343455550908345e+02,9.461558317774024829e+01,1.505214250150632154e+02,9.403139397089002216e+01,5.219208437664256905e+01,1.312108801200749042e+02,1.123085354538100944e+02,2.237782723026959886e+01,2.680184932409620728e+02,1.108916022832876934e+03,2.319061563709067741e+03,3.672901314040574107e+03,5.117255579945502177e+03,6.946042683859873250e+03,8.529377005006086620e+03,9.329303051656474054e+03,1.064999463460184779e+04,1.162568740924508529e+04,2.678330652552486936e+04,2.912890415820902854e+04,2.971445529418337901e+04,2.726191961012815955e+04,2.350986854437723377e+04,1.828916454261116087e+04,1.404644155361399498e+04,1.051005748969533670e+04,1.491545491904269875e+04,9.480480578721160782e+03,1.274285485777718350e+04,6.218550669339062551e+03,3.750009867183587630e+03,2.217833591078625886e+03,-2.202976302302785516e+00,-4.342500012992635550e-01,-8.726951546473882271e-01,-3.851147340809394137e+00,-5.436127528904874495e+00,-3.516235628369239752e+00,2.882893204516937757e+01,4.224002828748291449e+01,2.543023990891811081e+01,4.690757107300526485e+01,9.147139671292555363e+01,6.982062121373773778e+01,1.240412633886319611e+02,1.578696186132330865e+02,1.496942434754400324e+02,1.791381742665573995e+02,1.007997612826397216e+02,9.593799999254913757e+01,1.611761233635726853e+02,1.115895292847917233e+02,2.412576428790932823e+02,2.230520926281127743e+02,3.309859472066121384e+02,1.700079425386517471e+02,8.733315693333614149e+01,9.747141941445188706e+01
3.383558371449043420e+02,2.455514577034939521e+02,3.589602347924113701e+02,1.963136609248992670e+02,7.392048036798416888e+01,2.237080223277294806e+02,8.574295495898409172e+02,5.909800858460040729e+01,1.078723635776207630e+03,5.564686800906469216e+03,1.431297859862231599e+04,2.499454074765057157e+04,3.615463645694221486e+04,4.809473569134074933e+04,5.908989382505424146e+04,6.950726960928546032e+04,7.956407265802720212e+04,8.918104454945365433e+04,2.080760547382648219e+05,2.316360621434547356e+05,2.326280935072690481e+05,2.130930013387470972e+05,1.787552781136085978e+05,1.224989706576863246e+05,8.550954918565673870e+04,5.840019175763109524e+04,7.120819233415344206e+04,4.158312171166269400e+04,5.883117031430893985e+04,3.310051151753922022e+04,2.183787047095624075e+04,1.598088700433476515e+04,-8.834927563496218994e+00,1.966540323931327094e+01,1.538492504119427373e+01,7.420042199181699516e+01,7.691951267980702767e+01,1.668500768861073311e+02,2.006174121265494250e+02,3.036736293200904697e+02,3.356442004009595621e+02,3.577475719368889600e+02,3.902913563426392898e+02,4.090602981969134930e+02,8.588683377667365448e+02,9.247640886227989085e+02,8.370109868368762136e+02,7.484546637088963053e+02,7.550446925265256368e+02,7.548891257541630466e+02,6.865900358410331137e+02,5.598173893191442403e+02,9.604432744708676637e+02,7.600542103865309400e+02,1.273505756252673109e+03,8.221725767352226057e+02,5.415211425941351990e+02,4.732607207127582001e+02,3.209469922225527512e+02,1.509030312335361828e+02,2.250889608428193753e+02,1.357000883986531790e+02,7.191666129731700607e+01,1.894570877716900554e+02,2.229329196850500523e+02,6.734469692584336542e+01,1.152928875221380622e+03,3.823476624528367665e+03,6.985268025680709798e+03,1.054097055480786730e+04,1.495573919178967662e+04,1.896263808205708847e+04,2.213470185402709467e+04,2.470505550355958985e+04,2.713641459419982129e+04,2.958982909225431285e+04,6.672729027129923634e+04,7.155749304707134434e+04,6.723985326432950387e+04,5.824333264760614838e+04,4.081711210889018548e+04,2.474905190777919779e+04,1.597521859883857906e+04,9.968910900116010453e+03,1.177805568367017622e+04,7.786058890519917441e+03,1.469377745263411816e+04,9.189606032330784728e+03,5.666337163587618306e+03,3.698461000615488956e+03,2.889994793487000280e+00,3.769511905273447816e+00,1.283210137210582680e+01,3.984960533181770614e+01,6.207776874309805493e+01,8.747184980014830558e+01,1.172827943972453539e+02,1.197510504779503719e+02,1.267665600759301725e+02,1.749383305003809994e+02,1.636889310674496869e+02,1.572123730189957485e+02,2.849894378013997311e+02,3.316854138592102004e+02,2.948633717641046701e+02,2.380738755778470761e+02,2.748065364909891173e+02,2.082281038819533876e+02,2.021332205064452125e+02,1.874840771967198521e+02,2.770219999741063361e+02,2.694781197758658777e+02,4.070334711401697518e+02,2.624670372259292890e+02,1.173593893642849508e+02,1.260723190499477937e+02
1.228647890725623881e+02,8.218071694297536567e+01,1.164732723482186287e+02,4.792772121141315722e+01,1.174807439862530956e+01,1.740422509799323336e+01,5.909800858460040729e+01,8.537281986365943567e+02,7.569426148251602172e+03,2.333166089511657992e+04,3.978213067721272819e+04,5.321661501656758628e+04,6.547652398135964904e+04,7.500117594130420184e+04,8.204425609656280722e+04,8.872779282037322992e+04,9.378277694825294020e+04,1.019922233631386625e+05,2.265841340068137797e+05,2.293180797102124488e+05,2.047834953410639719e+05,1.634020518323654833e+05,1.040079436160383339e+05,2.138440079908287225e+04,3.932715355232564434e+03,-7.584573330858360350e+03,-1.516316558540213009e+04,-6.253876012174931020e+03,1.176774084282652439e+04,1.261487737959617152e+04,8.926289738738127198e+03,5.831467834149922965e+03,2.303609772217398799e+01,5.719376453324028375e+01,8.333097203003386255e+01,1.732340429885357764e+02,1.325186642459362929e+02,3.770944136240137254e+02,2.794759952517141528e+02,3.430474668488017755e+02,4.155212151564045939e+02,3.752172529656820075e+02,3.791951750558386038e+02,3.914318794889647393e+02,8.001445770609597048e+02,9.656494049020939201e+02,8.697824086508036316e+02,7.449520859296299022e+02,6.347860728559937797e+02,6.498187058485750640e+02,4.427301007735273402e+02,5.054166876351441147e+02,6.825703610874036258e+02,5.314547001288507317e+02,7.277432106565224785e+02,4.174061706353015779e+02,2.323304260858737109e+02,1.927596390499269319e+02,1.399376671098051759e+02,5.729248285500236193e+01,8.311279992438397812e+01,4.757926999557152214e+01,2.353694309920566852e+01,5.687524006421993761e+01,3.446318252757757250e+01,8.586932563474123299e+02,6.011918572439736636e+03,1.343669184668026355e+04,1.920863323963830408e+04,2.453909198158804429e+04,3.047387348994989952e+04,3.496538943838795240e+04,3.503267910025691526e+04,3.623715714563414076e+04,3.665961390761037910e+04,3.853461203988035413e+04,8.486464083242832567e+04,8.630135521142260404e+04,7.475332465727278031e+04,5.925134704707189667e+04,2.885344527081535125e+04,6.178993568129675623e+03,1.929825112178276072e+02,-2.381665027123463460e+03,-3.414506209602011040e+03,2.439352584723734481e+02,8.076416368070406861e+03,5.944899595430490081e+03,3.574227335728733124e+03,1.914598115611190678e+03,2.050975928847036389e-01,2.126061828201608961e+01,4.743928013947309807e+01,7.230915291824331348e+01,7.674630656707904564e+01,9.019968236087056823e+01,1.634984544711651324e+02,1.860123395675487927e+02,1.861999622368633140e+02,2.066927060358117956e+02,2.262433630849833435e+02,2.512537571568692840e+02,4.446952016921300128e+02,6.193950886575768209e+02,3.589086341358834034e+02,3.882733403894001185e+02,3.749202657662244178e+02,2.605411809430055428e+02,2.363243220165812204e+02,2.261482065197952522e+02,3.528767520324392990e+02,2.337539703540472544e+02,4.079611654543275563e+02,2.117020706658434221e+02,6.724658102171143526e+01,9.037777718746610844e+01
2.109429530480211724e+03,1.413008546174351295e+03,2.050121170451794114e+03,8.945518506361411255e+02,2.667211790941030358e+02,4.399910967557011077e+02,1.078723635776207630e+03,7.569426148251602172e+03,7.901269098764775845e+04,2.576837473273819778e+05,4.712723303114125738e+05,6.652015648906531278e+05,8.417815541908169398e+05,9.918471423427793197e+05,1.117697858289838769e+06,1.236141147779441439e+06,1.329553577271038434e+06,1.453257718293229584e+06,3.257537926361747552e+06,3.391572177589315455e+06,3.145296070271818433e+06,2.625573045571284369e+06,1.842562547690341482e+06,7.254366613248422509e+05,3.780066888439441682e+05,1.395984968272316619e+05,6.984541860093308787e+04,5.954669574488323269e+04,2.899241051237841602e+05,2.267845149166941119e+05,1.497745770862486970e+05,9.726155836188628746e+04,2.461948176857293902e+02,6.083517913634939305e+02,9.607762437509919664e+02,1.863007844117475770e+03,2.054932183406705462e+03,4.212174228637363740e+03,4.121506555841231602e+03,4.847993674890430157e+03,5.489782317863471690e+03,5.721050656509218243e+03,5.659858114048894095e+03,6.123379427198458870e+03,1.220848236417924636e+04,1.305365051684252649e+04,1.203425923823339326e+04,1.073146841519833470e+04,9.860150450855186136e+03,8.997306251330552186e+03,6.781558358050430797e+03,6.962755693333799172e+03,9.908810975137006608e+03,7.459330333454936408e+03,1.134787587349481691e+04,6.034047783296645321e+03,3.384863402737403248e+03,2.605246322464022342e+03,2.059785187272461371e+03,8.907903239955695653e+02,1.267830262796533361e+03,6.810501021262336963e+02,3.183829363458420403e+02,7.517210032331904586e+02,5.956278903698988643e+02,8.360236731808534387e+03,6.335960781976884027e+04,1.482115318167691876e+05,2.198305368901511829e+05,2.892972733551029232e+05,3.660413277054823120e+05,4.314197340855156654e+05,4.500231686542893876e+05,4.651835544096925296e+05,4.863643540693293326e+05,5.086931088954115985e+05,1.130583570759729017e+06,1.155129551085719140e+06,1.018597814285106841e+06,8.199523488216343103e+05,4.271729154409096809e+05,1.236248636068098131e+05,3.610425922793384234e+04,-1.363874073353609856e+04,-3.069202324129638873e+04,3.215397651365872207e+03,1.052583341243910545e+05,8.222974358817258326e+04,5.202569614709664893e+04,2.698248167785326586e+04,2.784856788558557561e+00,2.422614585609178164e+02,5.319795281401933380e+02,7.440904847466844103e+02,9.901595945662080567e+02,1.203148043539527634e+03,1.809627096541474430e+03,2.181788671091435390e+03,2.438029227967409042e+03,2.482547346171075787e+03,2.694075595438901473e+03,2.825190475041345053e+03,5.486883063511533692e+03,6.387936336470921560e+03,4.576624779858867441e+03,4.581116227936649011e+03,3.984154278772753059e+03,3.185109596799588417e+03,2.941978488234787164e+03,2.722144866364947575e+03,4.313178637405821974e+03,2.903362391378129814e+03,4.767851959838654693e+03,2.534011663597832467e+03,1.025033745429259852e+03,9.841851199838769162e+02
9.925811042117862598e+03,6.698640524817906226e+03,9.709010338181062252e+03,4.333737900630865624e+03,1.291931944516321892e+03,2.198934491835403605e+03,5.564686800906469216e+03,2.333166089511657992e+04,2.576837473273819778e+05,9.465006505720914574e+05,1.860498088612490799e+06,2.823105496960544027e+06,3.711319743298545014e+06,4.542395889186615124e+06,5.282849963955919258e+06,5.991189070540353656e+06,6.590881297408374026e+06,7.242086706638717093e+06,1.641428480808439292e+07,1.758648642533769086e+07,1.693095111355708167e+07,1.481775601437866315e+07,1.130326360349564627e+07,6.145561314702407457e+06,3.850067922342219856e+06,2.232463109952371567e+06,2.232100613170830533e+06,1.228539426829750882e+06,2.209736028740528505e+06,1.389714958773147548e+06,8.745612593047516420e+05,5.722145191585721914e+05,1.393975657381877227e+03,2.548946320186561934e+03,4.152697772238759171e+03,8.326141991511432934e+03,1.003046345829434540e+04,1.904640869824766196e+04,2.000861224699530430e+04,2.443427475639394106e+04,2.750022206207240743e+04,2.983457964880852887e+04,2.888649153734879656e+04,3.205905292638104220e+04,6.481189540800620307e+04,6.559689021170657361e+04,6.144397578794828587e+04,5.572455760925212235e+04,5.150415392417648400e+04,4.645180779080844513e+04,3.624113822925966087e+04,3.579626326628209790e+04,5.426011970038059371e+04,3.924224158404760237e+04,6.092004922822181834e+04,3.153547438215918010e+04,1.806440371658731601e+04,1.363170961216767319e+04,8.977323444629853839e+03,3.969040987977331497e+03,5.609011992879854915e+03,2.964120829711329861e+03,1.355573721071892578e+03,3.060631478839006832e+03,2.807796186352334189e+03,2.598059670064311285e+04,2.151640968432976515e+05,5.330067602666750317e+05,8.242554049130646745e+05,1.123081571284753736e+06,1.464042041880988516e+06,1.775520139792086789e+06,1.897145904898534762e+06,1.987189397946858779e+06,2.107493586861090735e+06,2.219913645190976560e+06,4.935864628962550312e+06,5.077109082125079818e+06,4.610252387058231980e+06,3.788883664514760487e+06,2.189996536351351067e+06,8.489348231454965426e+05,3.857178631398365833e+05,8.568040165966762288e+04,3.920478300207918801e+04,8.220107905178527290e+04,5.076926670971350395e+05,3.800221430105143227e+05,2.433265636900725658e+05,1.220090743523053970e+05,-7.529341817902131595e+01,1.277580767398869966e+03,2.741340550376970441e+03,2.932529838362358532e+03,4.420919137995253550e+03,5.244852875645606218e+03,6.746426331470947844e+03,8.857602433085488883e+03,1.075979231422010344e+04,1.019613916253268326e+04,1.076821299687948886e+04,1.154923073953560561e+04,2.207644027348085365e+04,2.518903668403941992e+04,2.014260233974202856e+04,1.992768203824556258e+04,1.537772183567919274e+04,1.347720504816986431e+04,1.210418680478237366e+04,1.165433298516627838e+04,1.970679444373403385e+04,1.278783839070098838e+04,2.101300798891425075e+04,1.184662322226731339e+04,4.639807407763319134e+03,4.578657672721351446e+03
